                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    136,                 1.7405,                0.82142,                 1.5222,                0.87972,                0.88889,                0.85524,                0.37973,                 2.4001,                0.96418,                 2.0318,              0.0086635,              0.0086635,              0.0086635
                    137,                 1.7123,                0.80531,                 1.4665,                0.95071,                0.85185,                0.90472,                0.39702,                 2.4557,                 1.1137,                 2.0488,              0.0086536,              0.0086536,              0.0086536
                    138,                 1.7331,                0.81156,                 1.4809,                0.95641,                0.81276,                0.84823,                0.37042,                 2.5123,                 1.1235,                 2.0193,              0.0086437,              0.0086437,              0.0086437
                    139,                 1.7243,                0.80877,                 1.4911,                0.95154,                0.92593,                0.92577,                0.40709,                 2.3583,                0.90622,                 1.9858,              0.0086338,              0.0086338,              0.0086338
                    140,                 1.6701,                0.77619,                 1.4859,                0.95344,                0.88889,                0.91552,                0.41347,                 2.4081,                0.97123,                 2.0338,              0.0086239,              0.0086239,              0.0086239
                    141,                 1.6598,                0.78775,                 1.4409,                0.98303,                0.96296,                0.98384,                0.39058,                 2.3679,                0.82043,                 1.9137,               0.008614,               0.008614,               0.008614
                    142,                 1.6816,                0.78075,                 1.4741,                0.95522,                0.88889,                0.94416,                0.38127,                 2.4802,                0.92393,                 1.9837,              0.0086041,              0.0086041,              0.0086041
                    143,                 1.6197,                0.75678,                 1.4439,                0.99646,                0.81481,                0.92461,                0.41899,                 2.2828,                 0.8847,                 1.8923,              0.0085942,              0.0085942,              0.0085942
                    144,                 1.6799,                0.78839,                 1.4989,                0.99065,                0.85185,                0.94371,                0.41831,                 2.3544,                0.89536,                 1.9387,              0.0085843,              0.0085843,              0.0085843
                    145,                 1.7334,                0.80536,                 1.5324,                      1,                0.88502,                0.96247,                0.42804,                 2.5505,                0.83207,                 2.0086,              0.0085744,              0.0085744,              0.0085744
                    146,                 1.7482,                0.79642,                 1.4516,                0.90221,                0.88889,                0.93216,                0.39983,                 2.4186,                0.95795,                 1.9563,              0.0085645,              0.0085645,              0.0085645
                    147,                 1.7375,                0.82778,                 1.4832,                0.98498,                0.88889,                0.94258,                0.43754,                 2.1694,                0.89274,                 1.8415,              0.0085546,              0.0085546,              0.0085546
